Layout,Device,DieX,DieY,LayoutX,LayoutY,ReticleDieX,ReticleDieY,Reticle,Columns,Concentric,Grid,Radial,Rows,Sectors,ReticleShot,Radius
8PF6CV,8PF6CV,32,18,3,4,2,1,6,C,E,D,B,D,B,SR_X3Y4,141.41632
8PF6CV,8PF6CV,30,17,3,4,0,0,1,C,D,D,B,D,B,SR_X3Y4,121.34309
8PF6CV,8PF6CV,33,2,4,-4,0,1,4,C,E,B,E,A,G,SR_X4Y-4,144.84569
8PF6CV,8PF6CV,33,4,4,-3,0,1,4,C,C,B,E,A,G,SR_X4Y-3,119.48262
8PF6CV,8PF6CV,34,3,4,-3,1,0,2,D,D,B,E,A,G,SR_X4Y-3,135.88208
8PF6CV,8PF6CV,34,4,4,-3,1,1,5,D,D,B,E,A,G,SR_X4Y-3,123.90031
8PF6CV,8PF6CV,35,3,4,-3,2,0,3,D,D,B,E,A,G,SR_X4Y-3,140.11647
8PF6CV,8PF6CV,35,4,4,-3,2,1,6,D,D,B,E,A,G,SR_X4Y-3,128.53004
8PF6CV,8PF6CV,33,3,4,-3,0,0,1,C,D,B,E,A,G,SR_X4Y-3,131.86641
8PF6CV,8PF6CV,33,6,4,-2,0,1,4,C,B,B,A,B,H,SR_X4Y-2,97.40327
8PF6CV,8PF6CV,34,5,4,-2,1,0,2,D,C,B,E,B,H,SR_X4Y-2,112.7719
8PF6CV,8PF6CV,34,6,4,-2,1,1,5,D,C,B,A,B,H,SR_X4Y-2,102.77445
8PF6CV,8PF6CV,35,5,4,-2,2,0,3,D,C,B,E,B,H,SR_X4Y-2,117.83968
8PF6CV,8PF6CV,35,6,4,-2,2,1,6,D,C,B,A,B,H,SR_X4Y-2,108.311
8PF6CV,8PF6CV,33,5,4,-2,0,0,1,C,C,B,A,B,G,SR_X4Y-2,107.89954
8PF6CV,8PF6CV,33,8,4,-1,0,1,4,C,B,B,A,B,H,SR_X4Y-1,81.3276
8PF6CV,8PF6CV,34,7,4,-1,1,0,2,D,B,B,A,B,H,SR_X4Y-1,94.26847
8PF6CV,8PF6CV,34,8,4,-1,1,1,5,D,B,B,A,B,H,SR_X4Y-1,87.68905
8PF6CV,8PF6CV,35,7,4,-1,2,0,3,D,C,B,A,B,H,SR_X4Y-1,100.27577
8PF6CV,8PF6CV,35,8,4,-1,2,1,6,D,B,B,A,B,H,SR_X4Y-1,94.11724
8PF6CV,8PF6CV,33,7,4,-1,0,0,1,C,B,B,A,B,H,SR_X4Y-1,88.38186
8PF6CV,8PF6CV,33,10,4,0,0,1,4,C,B,D,A,C,A,SR_X4Y0,75.2093
8PF6CV,8PF6CV,34,9,4,0,1,0,2,D,B,B,A,B,H,SR_X4Y0,83.4929
8PF6CV,8PF6CV,34,10,4,0,1,1,5,D,B,D,A,C,A,SR_X4Y0,82.04651
8PF6CV,8PF6CV,35,9,4,0,2,0,3,D,B,B,A,B,H,SR_X4Y0,90.22057
8PF6CV,8PF6CV,35,10,4,0,2,1,6,D,B,D,A,C,A,SR_X4Y0,88.88372
8PF6CV,8PF6CV,33,9,4,0,0,0,1,C,B,B,A,B,H,SR_X4Y0,76.78459
8PF6CV,8PF6CV,33,12,4,1,0,1,4,C,B,D,A,C,A,SR_X4Y1,81.3276
8PF6CV,8PF6CV,34,11,4,1,1,0,2,D,B,D,A,C,A,SR_X4Y1,83.4929
8PF6CV,8PF6CV,34,12,4,1,1,1,5,D,B,D,A,C,A,SR_X4Y1,87.68905
8PF6CV,8PF6CV,35,11,4,1,2,0,3,D,B,D,A,C,A,SR_X4Y1,90.22057
8PF6CV,8PF6CV,35,12,4,1,2,1,6,D,B,D,A,C,A,SR_X4Y1,94.11724
8PF6CV,8PF6CV,33,11,4,1,0,0,1,C,B,D,A,C,A,SR_X4Y1,76.78459
8PF6CV,8PF6CV,33,14,4,2,0,1,4,C,B,D,A,C,A,SR_X4Y2,97.40327
8PF6CV,8PF6CV,34,13,4,2,1,0,2,D,B,D,A,C,A,SR_X4Y2,94.26847
8PF6CV,8PF6CV,34,14,4,2,1,1,5,D,C,D,A,C,A,SR_X4Y2,102.77445
8PF6CV,8PF6CV,35,13,4,2,2,0,3,D,C,D,A,C,A,SR_X4Y2,100.27577
8PF6CV,8PF6CV,35,14,4,2,2,1,6,D,C,D,A,C,A,SR_X4Y2,108.311
8PF6CV,8PF6CV,33,13,4,2,0,0,1,C,B,D,A,C,A,SR_X4Y2,88.38186
8PF6CV,8PF6CV,33,16,4,3,0,1,4,C,C,D,B,D,B,SR_X4Y3,119.48262
8PF6CV,8PF6CV,34,15,4,3,1,0,2,D,C,D,B,D,A,SR_X4Y3,112.7719
8PF6CV,8PF6CV,34,16,4,3,1,1,5,D,D,D,B,D,B,SR_X4Y3,123.90031
8PF6CV,8PF6CV,35,15,4,3,2,0,3,D,C,D,B,D,A,SR_X4Y3,117.83968
8PF6CV,8PF6CV,35,16,4,3,2,1,6,D,D,D,B,D,B,SR_X4Y3,128.53004
8PF6CV,8PF6CV,33,15,4,3,0,0,1,C,C,D,A,D,B,SR_X4Y3,107.89954
8PF6CV,8PF6CV,34,17,4,4,1,0,2,D,D,D,B,D,B,SR_X4Y4,135.88208
8PF6CV,8PF6CV,35,17,4,4,2,0,3,D,E,D,B,D,B,SR_X4Y4,140.11647
8PF6CV,8PF6CV,33,17,4,4,0,0,1,C,D,D,B,D,B,SR_X4Y4,131.86641
8PF6CV,8PF6CV,36,4,5,-3,0,1,4,D,D,B,E,A,H,SR_X5Y-3,133.34975
8PF6CV,8PF6CV,37,4,5,-3,1,1,5,D,D,B,E,A,H,SR_X5Y-3,138.33954
8PF6CV,8PF6CV,38,4,5,-3,2,1,6,D,E,B,E,A,H,SR_X5Y-3,143.4817
8PF6CV,8PF6CV,36,3,5,-3,0,0,1,D,E,B,E,A,G,SR_X5Y-3,144.55035
8PF6CV,8PF6CV,36,6,5,-2,0,1,4,D,C,B,E,B,H,SR_X5Y-2,113.98884
8PF6CV,8PF6CV,37,5,5,-2,1,0,2,D,D,B,E,B,H,SR_X5Y-2,128.46806
8PF6CV,8PF6CV,37,6,5,-2,1,1,5,D,C,B,E,B,H,SR_X5Y-2,119.78786
8PF6CV,8PF6CV,38,5,5,-2,2,0,3,D,D,B,E,B,H,SR_X5Y-2,133.98961
8PF6CV,8PF6CV,38,6,5,-2,2,1,6,D,D,B,E,B,H,SR_X5Y-2,125.69129
8PF6CV,8PF6CV,36,5,5,-2,0,0,1,D,D,B,E,B,H,SR_X5Y-2,123.07871
8PF6CV,8PF6CV,36,8,5,-1,0,1,4,D,C,B,A,B,H,SR_X5Y-1,100.59938
8PF6CV,8PF6CV,37,7,5,-1,1,0,2,D,C,B,E,B,H,SR_X5Y-1,112.5748
8PF6CV,8PF6CV,37,8,5,-1,1,1,5,D,C,B,A,B,H,SR_X5Y-1,107.12568
8PF6CV,8PF6CV,38,7,5,-1,2,0,3,D,C,B,E,B,H,SR_X5Y-1,118.8371
8PF6CV,8PF6CV,38,8,5,-1,2,1,6,D,C,B,E,B,H,SR_X5Y-1,113.68853
8PF6CV,8PF6CV,36,7,5,-1,0,0,1,D,C,B,A,B,H,SR_X5Y-1,106.38332
8PF6CV,8PF6CV,36,10,5,0,0,1,4,D,B,D,A,C,A,SR_X5Y0,95.72093
8PF6CV,8PF6CV,37,9,5,0,1,0,2,D,C,B,A,B,H,SR_X5Y0,103.71889
8PF6CV,8PF6CV,37,10,5,0,1,1,5,D,C,D,A,C,A,SR_X5Y0,102.55814
8PF6CV,8PF6CV,38,9,5,0,2,0,3,D,C,B,A,B,H,SR_X5Y0,110.48428
8PF6CV,8PF6CV,38,10,5,0,2,1,6,D,C,D,A,C,A,SR_X5Y0,109.39535
8PF6CV,8PF6CV,36,9,5,0,0,0,1,D,B,B,A,B,H,SR_X5Y0,96.96355
8PF6CV,8PF6CV,36,12,5,1,0,1,4,D,C,D,A,C,A,SR_X5Y1,100.59938
8PF6CV,8PF6CV,37,11,5,1,1,0,2,D,C,D,A,C,A,SR_X5Y1,103.71889
8PF6CV,8PF6CV,37,12,5,1,1,1,5,D,C,D,A,C,A,SR_X5Y1,107.12568
8PF6CV,8PF6CV,38,11,5,1,2,0,3,D,C,D,B,C,A,SR_X5Y1,110.48428
8PF6CV,8PF6CV,38,12,5,1,2,1,6,D,C,D,B,C,A,SR_X5Y1,113.68853
8PF6CV,8PF6CV,36,11,5,1,0,0,1,D,B,D,A,C,A,SR_X5Y1,96.96355
8PF6CV,8PF6CV,36,14,5,2,0,1,4,D,C,D,B,C,A,SR_X5Y2,113.98884
8PF6CV,8PF6CV,37,13,5,2,1,0,2,D,C,D,B,C,A,SR_X5Y2,112.5748
8PF6CV,8PF6CV,37,14,5,2,1,1,5,D,C,D,B,C,A,SR_X5Y2,119.78786
8PF6CV,8PF6CV,38,13,5,2,2,0,3,D,C,D,B,C,A,SR_X5Y2,118.8371
8PF6CV,8PF6CV,38,14,5,2,2,1,6,D,D,D,B,C,A,SR_X5Y2,125.69129
8PF6CV,8PF6CV,36,13,5,2,0,0,1,D,C,D,A,C,A,SR_X5Y2,106.38332
8PF6CV,8PF6CV,36,16,5,3,0,1,4,D,D,D,B,D,B,SR_X5Y3,133.34975
8PF6CV,8PF6CV,37,15,5,3,1,0,2,D,D,D,B,D,A,SR_X5Y3,128.46806
8PF6CV,8PF6CV,37,16,5,3,1,1,5,D,E,D,B,D,A,SR_X5Y3,138.33954
8PF6CV,8PF6CV,38,15,5,3,2,0,3,D,D,D,B,D,A,SR_X5Y3,133.98961
8PF6CV,8PF6CV,38,16,5,3,2,1,6,D,E,D,B,D,A,SR_X5Y3,143.4817
8PF6CV,8PF6CV,36,15,5,3,0,0,1,D,D,D,B,D,A,SR_X5Y3,123.07871
8PF6CV,8PF6CV,39,6,6,-2,0,1,4,D,D,B,E,B,H,SR_X6Y-2,131.6851
8PF6CV,8PF6CV,40,5,6,-2,1,0,2,D,E,B,E,B,H,SR_X6Y-2,145.36864
8PF6CV,8PF6CV,40,6,6,-2,1,1,5,D,D,B,E,B,H,SR_X6Y-2,137.75749
8PF6CV,8PF6CV,41,6,6,-2,2,1,6,D,E,B,E,B,H,SR_X6Y-2,143.89851
8PF6CV,8PF6CV,39,5,6,-2,0,0,1,D,D,B,E,B,H,SR_X6Y-2,139.62766
8PF6CV,8PF6CV,39,8,6,-1,0,1,4,D,C,B,E,B,H,SR_X6Y-1,120.28195
8PF6CV,8PF6CV,40,7,6,-1,1,0,2,D,D,B,E,B,H,SR_X6Y-1,131.53357
8PF6CV,8PF6CV,40,8,6,-1,1,1,5,D,D,B,E,B,H,SR_X6Y-1,126.90117
8PF6CV,8PF6CV,41,7,6,-1,2,0,3,D,D,B,E,B,H,SR_X6Y-1,137.95193
8PF6CV,8PF6CV,41,8,6,-1,2,1,6,D,D,B,E,B,H,SR_X6Y-1,133.54236
8PF6CV,8PF6CV,39,7,6,-1,0,0,1,D,D,B,E,B,H,SR_X6Y-1,125.15958
8PF6CV,8PF6CV,39,10,6,0,0,1,4,D,C,D,B,C,A,SR_X6Y0,116.23256
8PF6CV,8PF6CV,40,9,6,0,1,0,2,D,D,B,E,B,H,SR_X6Y0,124.03871
8PF6CV,8PF6CV,40,10,6,0,1,1,5,D,D,D,B,C,A,SR_X6Y0,123.06977
8PF6CV,8PF6CV,41,9,6,0,2,0,3,D,D,B,E,B,H,SR_X6Y0,130.82529
8PF6CV,8PF6CV,41,10,6,0,2,1,6,D,D,D,B,C,A,SR_X6Y0,129.90698
8PF6CV,8PF6CV,39,9,6,0,0,0,1,D,C,B,E,B,H,SR_X6Y0,117.25802
8PF6CV,8PF6CV,39,12,6,1,0,1,4,D,C,D,B,C,A,SR_X6Y1,120.28195
8PF6CV,8PF6CV,40,11,6,1,1,0,2,D,D,D,B,C,A,SR_X6Y1,124.03871
8PF6CV,8PF6CV,40,12,6,1,1,1,5,D,D,D,B,C,A,SR_X6Y1,126.90117
8PF6CV,8PF6CV,41,11,6,1,2,0,3,D,D,D,B,C,A,SR_X6Y1,130.82529
8PF6CV,8PF6CV,41,12,6,1,2,1,6,D,D,D,B,C,A,SR_X6Y1,133.54236
8PF6CV,8PF6CV,39,11,6,1,0,0,1,D,C,D,B,C,A,SR_X6Y1,117.25802
8PF6CV,8PF6CV,39,14,6,2,0,1,4,D,D,D,B,C,A,SR_X6Y2,131.6851
8PF6CV,8PF6CV,40,13,6,2,1,0,2,D,D,D,B,C,A,SR_X6Y2,131.53357
8PF6CV,8PF6CV,40,14,6,2,1,1,5,D,D,D,B,C,A,SR_X6Y2,137.75749
8PF6CV,8PF6CV,41,13,6,2,2,0,3,D,D,D,B,C,A,SR_X6Y2,137.95193
8PF6CV,8PF6CV,41,14,6,2,2,1,6,D,E,D,B,C,A,SR_X6Y2,143.89851
8PF6CV,8PF6CV,39,13,6,2,0,0,1,D,D,D,B,C,A,SR_X6Y2,125.15958
8PF6CV,8PF6CV,39,15,6,3,0,0,1,D,E,D,B,D,A,SR_X6Y3,139.62766
8PF6CV,8PF6CV,42,8,7,-1,0,1,4,D,E,B,E,B,H,SR_X7Y-1,140.20239
8PF6CV,8PF6CV,43,8,7,-1,1,1,5,D,E,B,E,B,H,SR_X7Y-1,146.87871
8PF6CV,8PF6CV,42,7,7,-1,0,0,1,D,E,B,E,B,H,SR_X7Y-1,144.40875
8PF6CV,8PF6CV,42,10,7,0,0,1,4,D,D,D,B,C,A,SR_X7Y0,136.74419
8PF6CV,8PF6CV,43,9,7,0,1,0,2,D,E,B,E,B,H,SR_X7Y0,144.41278
8PF6CV,8PF6CV,43,10,7,0,1,1,5,D,E,D,B,C,A,SR_X7Y0,143.58139
8PF6CV,8PF6CV,42,9,7,0,0,0,1,D,D,B,E,B,H,SR_X7Y0,137.61688
8PF6CV,8PF6CV,42,12,7,1,0,1,4,D,E,D,B,C,A,SR_X7Y1,140.20239
8PF6CV,8PF6CV,43,11,7,1,1,0,2,D,E,D,B,C,A,SR_X7Y1,144.41278
8PF6CV,8PF6CV,43,12,7,1,1,1,5,D,E,D,B,C,A,SR_X7Y1,146.87871
8PF6CV,8PF6CV,42,11,7,1,0,0,1,D,D,D,B,C,A,SR_X7Y1,137.61688
8PF6CV,8PF6CV,42,13,7,2,0,0,1,D,E,D,B,C,A,SR_X7Y2,144.40875
