Layout,Device,DieX,DieY,LayoutX,LayoutY,ReticleDieX,ReticleDieY,Reticle,Columns,Concentric,Grid,Radial,Rows,Sectors,ReticleShot,Radius
8PY6CV,8PY6CV,7,28,-5,2,1,3,11,A,D,C,C,D,D,SR_X-5Y2,128.59761
8PY6CV,8PY6CV,8,27,-5,2,2,2,9,A,D,C,C,C,D,SR_X-5Y2,118.242
8PY6CV,8PY6CV,8,28,-5,2,2,3,12,A,D,C,C,D,D,SR_X-5Y2,123.21392
8PY6CV,8PY6CV,6,25,-5,2,0,0,1,A,D,C,C,C,D,SR_X-5Y2,121.59434
8PY6CV,8PY6CV,6,30,-5,3,0,1,4,A,E,C,C,D,D,SR_X-5Y3,144.17934
8PY6CV,8PY6CV,7,29,-5,3,1,0,2,A,D,C,C,D,D,SR_X-5Y3,133.68333
8PY6CV,8PY6CV,7,30,-5,3,1,1,5,A,E,C,C,D,D,SR_X-5Y3,139.06297
8PY6CV,8PY6CV,8,29,-5,3,2,0,3,A,D,C,C,D,D,SR_X-5Y3,128.51288
8PY6CV,8PY6CV,8,30,-5,3,2,1,6,A,D,C,C,D,D,SR_X-5Y3,134.1001
8PY6CV,8PY6CV,8,31,-5,3,2,2,9,A,E,C,C,D,C,SR_X-5Y3,139.94107
8PY6CV,8PY6CV,6,29,-5,3,0,0,1,A,E,C,C,D,D,SR_X-5Y3,138.99786
8PY6CV,8PY6CV,10,4,-4,-4,1,3,11,A,E,A,D,A,F,SR_X-4Y-4,144.06296
8PY6CV,8PY6CV,11,4,-4,-4,2,3,12,B,E,A,D,A,F,SR_X-4Y-4,140.28166
8PY6CV,8PY6CV,9,6,-4,-3,0,1,4,A,D,A,D,A,F,SR_X-4Y-3,135.35628
8PY6CV,8PY6CV,10,5,-4,-3,1,0,2,A,D,A,D,A,F,SR_X-4Y-3,137.42886
8PY6CV,8PY6CV,9,7,-4,-3,0,2,7,A,D,A,D,A,F,SR_X-4Y-3,129.30838
8PY6CV,8PY6CV,10,6,-4,-3,1,1,5,A,D,A,D,A,F,SR_X-4Y-3,130.96808
